Gene	Frequency
AZIN1	3
IPO11	3
NT5C1A	3
UBAP2L	3
BLVRA	3
EPHX4	3
SLC25A24	3
FAM78A	3
HINFP	3
DDX41	3
BPHL	3
C9orf72	3
ST3GAL5	3
OR10A3	3
ARV1	3
TRIM14	3
ZNF500	3
CCDC22	3
KRTAP4-9	3
C1QB	3
TNFSF10	3
CSTL1	3
POGZ	3
CARD18	3
OR13J1	3
TMEM68	3
TNNT1	3
MTERFD3	3
HMX3	3
FIGLA	3
ZNF653	3
ATE1	3
SLC16A2	3
NHLRC2	3
LEMD2	3
HCCS	3
GLMN	3
NKPD1	3
MFSD7	3
MYCBPAP	3
HIST1H3D	3
CHD1	3
BCL6	3
DCUN1D1	3
ABCA3	3
DOCK6	3
PRKACG	3
PDK3	3
PRKACA	3
CDC123	3
ZNF655	3
ADK	3
C19orf26	3
TIMP3	3
SAMD4B	3
RNF149	3
TMEM184A	3
C20orf197	3
RAB20	3
MFAP3	3
GKAP1	3
SYNPR	3
B3GNT5	3
CPT1B	3
CIR1	3
ADORA2A	3
ZNF22	3
ZBTB9	3
CPEB2	3
COX4I1	3
UTP14C	3
PCNP	3
PLAUR	3
MAP7	3
AGMAT	3
CELF5	3
HHLA2	3
TPM2	3
CCDC34	3
BAK1	3
PLEKHF1	3
AGPAT6	3
ETFB	3
ACD	3
GCKR	3
AZI2	3
RGL2	3
CRKL	3
GNB4	3
REV3L	3
FBXL3	3
KDM1A	3
PHC1	3
BCL2L11	3
RGL3	3
TAS2R20	3
ZNF429	3
ARFGAP3	3
C3orf58	3
ACO2	3
MLX	3
TRIM65	3
C10orf53	3
MYBPHL	3
MDN1	3
FGD3	3
FAM181A	3
ST3GAL2	3
MCTS1	3
RILP	3
GAS6	3
FUCA1	3
CDK9	3
GLTSCR2	3
SLC7A5	3
PPP3CC	3
DUSP19	3
HRASLS5	3
KCTD5	3
VRK3	3
STX11	3
ZNF670	3
RIOK3	3
IGLON5	3
SMARCA2	3
CCDC129	3
TRIM6	3
VCX3B	3
CCDC96	3
MAF	3
HIST2H3D	3
MAP3K8	3
CARKD	3
SNW1	3
TBK1	3
NR1H3	3
STARD3NL	3
KLRK1	3
C1orf131	3
CRYL1	3
IL20RB	3
IL1A	3
CRYGN	3
DUSP5	3
C8orf46	3
LRRC19	3
NAA30	3
CCDC17	3
CYP21A2	3
C1QTNF1	3
HIST1H2BE	3
ERGIC2	3
P2RY4	3
SRP68	3
CTDSPL2	3
SQLE	3
CCDC105	3
SPATA13	3
BPGM	3
SMEK2	3
SLC16A10	3
ROM1	3
DMRTC2	3
RNF220	3
SIX3	3
DYNC1LI1	3
KLF7	3
DDX19B	3
CA5B	3
GSTM5	3
REPS2	3
LARP1B	3
TCEB3	3
C12orf5	3
HDAC1	3
TMEM184B	3
PODXL	3
MLLT1	3
ENO2	3
HIF1A	3
ACTR6	3
TMEM190	3
ZNF391	3
PRUNE	3
GALT	3
ASB16	3
GALR2	3
GPR1	3
ASGR2	3
OR1B1	3
PRRG1	3
ARIH1	3
CLEC4M	3
CCR4	3
GNB1L	3
GNPTAB	3
HBE1	3
KIAA1614	3
KLK12	3
ATP5C1	3
DUSP16	3
PTPLA	3
PISD	3
SLC37A2	3
AP4E1	3
NFU1	3
APEX1	3
TSPAN10	3
PEX11A	3
ENO3	3
GLIPR1L1	3
COL8A1	3
ABAT	3
UBR3	3
CCDC150	3
HSD17B13	3
PTPRCAP	3
CPNE2	3
SCML4	3
CLIP2	3
OAF	3
MLF1	3
GAPDH	3
GOT1	3
FCN2	3
TSNAX	3
SPACA4	3
DDX5	3
OTUD5	3
TRUB2	3
SPIN3	3
VPS37A	3
ANP32A	3
ARMCX1	3
APH1A	3
ANXA9	3
TSPAN2	3
PSMA6	3
H2AFX	3
IRAK2	3
FECH	3
SLC2A12	3
EMX1	3
CDKN1B	3
ZNF790	3
ADAMTSL2	3
PIP4K2A	3
HIGD2B	3
PON1	3
AQP4	3
RHOU	3
PLAGL1	3
CYTH2	3
HS6ST2	3
RASSF9	3
HIST1H2AL	3
SLC23A1	3
SGSM2	3
PHB2	3
TRIM44	3
SULT1C2	3
ATF7	3
OTX1	3
TRAF1	3
SEMA4G	3
HYAL1	3
ZNF732	3
MRPL42	3
PGM3	3
FBXO31	3
KRT78	3
NFATC2IP	3
TFPI	3
USP45	3
ARSB	3
CDK5	3
POU6F1	3
RARRES3	3
DTD1	3
ALG1	3
SLC2A4	3
CYB5D2	3
CCL28	3
UNK	3
SLC25A36	3
DIRAS3	3
COX7A2L	3
PRPF39	3
LGALS2	3
RGS1	3
FGF9	3
PCSK4	3
MAOB	3
CYP4X1	3
NSUN2	3
ALDH7A1	3
RSPO4	3
ALKBH8	3
WDR25	3
ASRGL1	3
FAM71F1	3
SLC6A6	3
COG8	3
SPSB4	3
DNAJC28	3
TNFRSF25	3
AKT1	3
FAM109B	3
ILVBL	3
RNF138	3
KLHL17	3
ARID4A	3
PLXNA2	3
PAGE5	3
OR2T4	3
TRIM13	3
APBA3	3
PYCR2	3
SDF4	3
VMA21	3
ZBTB26	3
MFSD4	3
GAPT	3
USP18	3
DNAH12	3
LBX1	3
ACPT	3
OR6K2	3
INA	3
TPST2	3
MAPK14	3
PDGFC	3
RYK	3
TNIP3	3
B3GNT4	3
DNAJB6	3
KCNE4	3
PLS1	3
DES	3
MORN5	3
SNTA1	3
LONRF2	3
RPN1	3
CCDC64	3
AXL	3
SEPT12	3
ZNF506	3
TMEM173	3
TBC1D3B	3
GUCY2D	3
LAT2	3
IHH	3
TCF21	3
LMTK3	3
INSL4	3
TAS2R7	3
GAGE2B	3
PACRGL	3
RIN2	3
WIF1	3
CREB3L1	3
NRBP1	3
LDB1	3
TKT	3
C16orf46	3
NSUN5	3
PEX16	3
ASPRV1	3
TRAP1	3
PVALB	3
C1orf216	3
SLC26A8	3
NAPB	3
SHE	3
TXLNA	3
DAGLB	3
GJC3	3
ACSBG2	3
TTL	3
COQ3	3
ANKS4B	3
ZBTB5	3
SLC16A3	3
AIFM2	3
CHMP7	3
TMC8	3
NPRL3	3
CHMP4C	3
MPI	3
CTDSP2	3
WRAP53	3
RALBP1	3
PGS1	3
MAP7D1	3
ZBTB46	3
ZNF366	3
NCF4	3
CYP51A1	3
KDM4B	3
ZNF394	3
BNIP2	3
TBC1D28	3
MTDH	3
THAP5	3
TNPO1	3
ICOS	3
SLC16A14	3
SLC2A5	3
DONSON	3
HAUS5	3
C2orf57	3
ARHGEF35	3
NKX3-1	3
XAB2	3
KBTBD2	3
NANP	3
PPM1F	3
YWHAQ	3
SLC19A2	3
VIPR2	3
ITLN2	3
ENPP5	3
KCNQ1	3
ZNF750	3
C19orf57	3
HDGFRP2	3
STX1B	3
REP15	3
CDX2	3
PNMAL1	3
AFAP1	3
C16orf90	3
RASL10B	3
DPPA3	3
UQCRB	3
CRYGS	3
FCGRT	3
RELA	3
ZBTB17	3
SPATA4	3
UBC	3
ALG9	3
CTSA	3
OPN1MW	3
DNAJC8	3
CSH1	3
NFE2L3	3
TAF9B	3
ZNF586	3
METTL3	3
ZNF480	3
CCDC7	3
CCL23	3
BTG1	3
PDCD1	3
AP3M1	3
ID3	3
ITPK1	3
KLHL35	3
TMCC2	3
TGM5	3
PRPH2	3
MAPK1	3
C5orf49	3
RAD18	3
PI4K2A	3
EIF5A2	3
SUSD3	3
NOP58	3
PDCD5	3
ZNF799	3
PIGZ	3
C9orf24	3
SPTBN2	3
MSI2	3
MESDC1	3
UBD	3
MAN2A1	3
WAS	3
TRNT1	3
ALS2CR12	3
MIIP	3
CCNE2	3
ZFAND2B	3
LPIN3	3
KRTAP3-3	3
C9orf43	3
RNF38	3
TCP10L2	3
RALY	3
C6orf89	3
LIX1	3
RHCE	3
HIST1H3H	3
CPT1C	3
C11orf80	3
APOL3	3
PLA2G15	3
CNIH3	3
ZNF75A	3
ANKRD52	3
SOX1	3
SLC33A1	3
C3orf70	3
NHEJ1	3
GSDMB	3
C8orf47	3
RGMA	3
TRAF5	3
MSRB3	3
WBP2	3
WDR47	3
AQP8	3
TASP1	3
SOCS2	3
ZNF358	3
ZNF497	3
SNED1	3
OR1I1	3
IL1RAP	3
PIH1D2	3
BNIP1	3
RNF32	3
DUOXA1	3
AQP12A	3
VASH1	3
POU5F2	3
DFFB	3
PPP1R3D	3
ZNF766	3
PTGR2	3
SAE1	3
ANKS3	3
CD19	3
OR2A4	3
CXADR	3
ACSM3	3
DNAJA3	3
NEUROD2	3
SLAIN2	3
KRTAP1-3	3
SLC25A23	3
ZNF707	3
ZC3H12A	3
PSMA8	3
TRMT5	3
MTMR3	3
AKR7A2	3
THRB	3
UBA1	3
GFRA2	3
SPIN2A	3
LGALS12	3
RSPH3	3
CTSC	3
HDAC3	3
CHID1	3
PNO1	3
UPK3A	3
TMEM59	3
CNN1	3
NCK1	3
KRTAP4-5	3
LBR	3
PRL	3
TMEM47	3
DCAKD	3
AQP1	3
ZNF502	3
MYCT1	3
ZDHHC24	3
KRTAP12-3	3
PABPC4	3
CXorf65	3
IL12B	3
CLDN4	3
SYF2	3
ZCCHC12	3
MCAT	3
ACOT9	3
CBX2	3
ACTBL2	3
CLIC6	3
ELL	3
CPNE3	3
GALK1	3
PENK	3
POLR3G	2
PEBP1	2
PRPF38A	2
C17orf64	2
EIF2B4	2
OLA1	2
KRTAP1-1	2
TSSK4	2
LCN9	2
ATP6V0B	2
ISCA1	2
OR2A1	2
SLC44A4	2
MNAT1	2
FMO5	2
SET	2
C4orf51	2
OAZ3	2
SNAPC1	2
CBX8	2
OR2AT4	2
PMM1	2
CRYGB	2
PROK1	2
RASL11A	2
SMNDC1	2
SHH	2
TFEB	2
PSMD6	2
C1orf174	2
PIGV	2
TMEM231	2
GPR56	2
ETV7	2
ATP6V1C2	2
PHTF1	2
PNPLA3	2
ALG12	2
FBXO22	2
TCEB3C	2
RAB7L1	2
C10orf25	2
EIF4E3	2
CDK20	2
MIER2	2
DLL4	2
PIM3	2
TRIM7	2
DNAJC2	2
CSMD3	2
CST9L	2
PLRG1	2
TNNC2	2
PHACTR2	2
IL24	2
SLC39A2	2
TTC22	2
PRM2	2
C5orf22	2
C2orf42	2
IGSF6	2
HIST1H4H	2
RUVBL2	2
ANKRA2	2
HSPB7	2
UBXN2B	2
TMC1	2
SERAC1	2
SLC43A3	2
CYP4Z1	2
ARG1	2
SDC1	2
ZNF629	2
TCN2	2
EIF1B	2
MRPL2	2
CELA2A	2
RAD9A	2
TUFT1	2
SPRYD4	2
HSDL1	2
RYBP	2
PACS2	2
RGMB	2
SARM1	2
SEPT4	2
ALAS1	2
LRRC37A	2
SGTA	2
UBFD1	2
ZKSCAN4	2
PTGR1	2
TPM1	2
OCLN	2
BID	2
DECR1	2
ELOVL7	2
FGF5	2
TMEM211	2
APOC3	2
NOL10	2
DCLRE1C	2
PLA2R1	2
FIGNL1	2
RNF185	2
IL12RB1	2
CNNM2	2
CLIC2	2
GAST	2
GDF10	2
SNAP25	2
SLC17A5	2
RGS22	2
USP44	2
AMD1	2
LDLRAP1	2
GPX3	2
ARFIP2	2
CDK7	2
NANS	2
ZNF660	2
ZNF550	2
SKP2	2
CCDC71	2
SEH1L	2
SCO2	2
IDI1	2
SYCN	2
EME2	2
ZSCAN2	2
SLC46A2	2
ZDHHC11	2
XRCC4	2
DCAF17	2
PTRH1	2
METTL9	2
RAB31	2
ASB13	2
HEATR3	2
PARP6	2
GALNTL6	2
UNC93B1	2
HBG1	2
C2orf61	2
ALG1L	2
FBP2	2
MCEE	2
APOBEC1	2
GSTZ1	2
PSMA4	2
PEG10	2
PHPT1	2
CDKN1A	2
CPN2	2
VAPA	2
WEE1	2
SOX30	2
PPP1R1A	2
TCHP	2
ULK3	2
CNOT7	2
TIMM17B	2
CHRNE	2
ARHGAP22	2
FAM175A	2
SPCS3	2
C20orf24	2
PSTPIP2	2
HAMP	2
TIMM50	2
FAM81B	2
TXNDC5	2
NR6A1	2
CHCHD2	2
COBLL1	2
SHOX	2
TM4SF4	2
SLC10A1	2
TWIST1	2
FICD	2
AKAP14	2
HBA2	2
FAM150A	2
GOSR1	2
CCL20	2
PPP1R1C	2
SMAP1	2
DLGAP5	2
PDS5A	2
CHST9	2
LEF1	2
RCVRN	2
CTPS2	2
CYP2W1	2
THOC3	2
RDH10	2
PGAM5	2
CAMKK2	2
CDH1	2
TRIM10	2
MYO16	2
TMX2	2
EAF2	2
RANGRF	2
GSTP1	2
BMP8A	2
METTL10	2
TAF6	2
THAP1	2
ICAM3	2
HOXC4	2
MTHFD2	2
TTC23L	2
OR52H1	2
TM4SF20	2
IFITM5	2
UFC1	2
CETN2	2
EGR3	2
LGALS3BP	2
TBC1D10B	2
JTB	2
SMARCE1	2
MIPOL1	2
CXXC5	2
SERINC3	2
SPOP	2
NADK	2
ARHGAP11B	2
CBLC	2
MCM9	2
MAGEA9B	2
NDUFS7	2
C11orf40	2
OR2A25	2
PPAP2B	2
HTR3E	2
RHOBTB1	2
MPZL1	2
PSME4	2
AQP10	2
TUBA1C	2
CCDC28B	2
SCGN	2
AIG1	2
LDHAL6A	2
OR2A7	2
RNF44	2
GNAI3	2
MGAT4A	2
TNMD	2
ZNF546	2
RHBDL1	2
ACAA2	2
DTX4	2
BDH2	2
TNFRSF13B	2
MED30	2
ZFYVE27	2
SHISA4	2
SLC35B3	2
HSD17B10	2
LCN2	2
KPNA4	2
PDE7A	2
C11orf68	2
RBMS2	2
PAFAH1B2	2
CEACAM7	2
TAF4	2
HHATL	2
RNF151	2
RBM7	2
HES2	2
PCYT1B	2
FBLIM1	2
C15orf60	2
C9orf64	2
SEC13	2
PDGFA	2
OVOL2	2
ARF5	2
RNF175	2
ATPAF1	2
CHCHD4	2
MOXD1	2
STOML2	2
SHMT1	2
ZFP36L2	2
TYMP	2
C2orf47	2
TMEM108	2
FLCN	2
HSPA5	2
TRIM60	2
SHROOM1	2
BEST4	2
POU3F1	2
HSPB8	2
TP53INP1	2
DPPA5	2
PPM1J	2
TRAPPC6B	2
RBBP5	2
TTC38	2
SENP3	2
WDR41	2
PDCD1LG2	2
EMG1	2
TATDN1	2
RTBDN	2
GABPB2	2
GOLGA6C	2
WBSCR16	2
CTXN3	2
SCAF1	2
GRWD1	2
TFAP2E	2
C1orf65	2
ZBTB47	2
PDAP1	2
AS3MT	2
AGAP6	2
TLX3	2
OXT	2
PPP2R5E	2
ACTN4	2
FADD	2
ITGB7	2
CD276	2
DBNDD1	2
FGFR1OP	2
IFIT5	2
GDPD3	2
CCDC11	2
RBM8A	2
ENDOU	2
WRB	2
C14orf105	2
PCSK9	2
NUDT22	2
PSAP	2
SCML2	2
MARCH11	2
NOV	2
TTLL12	2
RAB38	2
AARSD1	2
ZNF805	2
CA4	2
MND1	2
MAP3K7	2
PSMD7	2
FOXL1	2
HADHA	2
ZNF397	2
CCL4	2
BIRC2	2
CCDC112	2
GPR18	2
SGCG	2
C5orf24	2
SNRPA	2
SGMS2	2
CDKL3	2
POU5F1	2
FYB	2
MYL9	2
GJD4	2
C1orf27	2
MICALL1	2
H2AFY	2
CHST14	2
C1orf64	2
PDZD3	2
ZNF146	2
LIPT1	2
CBLN3	2
SEC11C	2
TMEM25	2
KRTAP22-1	2
TICAM1	2
C17orf104	2
EEF1E1	2
UBL4B	2
RHBDL2	2
C5orf38	2
PVRL1	2
MORF4L1	2
GFI1	2
TCL1B	2
TGFBR3	2
NEK6	2
CGB1	2
GPC1	2
GTDC1	2
LENG1	2
DNAJB11	2
CUTC	2
PRSS48	2
NUDCD2	2
ATP5J2	2
DEFB126	2
FOLR2	2
HMBOX1	2
POMP	2
KCNJ11	2
CDC14B	2
COQ10B	2
C18orf25	2
TRIM61	2
OCRL	2
RPF2	2
LTBP1	2
FASTK	2
KREMEN2	2
SNRPD3	2
DYNC1I2	2
TMEM200B	2
ZNF433	2
TSPAN32	2
PARVB	2
TMEM31	2
EHD1	2
TUSC5	2
HIST1H2AA	2
B3GALT2	2
FAH	2
NEU3	2
CD37	2
ARMC8	2
PMVK	2
PRND	2
HS2ST1	2
RND2	2
PEMT	2
TCTEX1D2	2
FOXE1	2
FAM159A	2
ZSCAN12	2
PGAP2	2
DEFB131	2
FZD6	2
FKBP4	2
CCL17	2
ENTPD1	2
SNX16	2
KLHL7	2
ANLN	2
ACY1	2
ZNHIT6	2
C1orf95	2
NPAS1	2
IER2	2
WDR31	2
SPATA12	2
RPS4X	2
HSD17B1	2
FBXW8	2
TBCC	2
KRT76	2
TIGD5	2
CYP39A1	2
AMN1	2
PROCR	2
TRMT1	2
TRIM67	2
GPR137C	2
CD79A	2
POLR2C	2
AGER	2
EPB41L4B	2
FOXK2	2
ENKUR	2
LYSMD3	2
RGN	2
BYSL	2
FAM153C	2
G3BP2	2
PLA2G2F	2
LDLRAD2	2
OR10H1	2
CRTC1	2
CYP4V2	2
MTMR2	2
C16orf92	2
RRAS2	2
ELAVL3	2
COG4	2
CNOT6	2
C16orf72	2
C10orf107	2
FAM76A	2
NUBP2	2
BLOC1S2	2
MED14	2
MYEOV2	2
GPD1	2
CSPG5	2
CCRN4L	2
TESC	2
CCDC25	2
THBS4	2
YTHDF2	2
ZFYVE21	2
NDFIP2	2
PLEKHF2	2
PPIH	2
HNF1A	2
KCNMB2	2
KCNJ1	2
KLC1	2
TTC18	2
TBX1	2
MYO1H	2
MBNL1	2
IAPP	2
ZNF189	2
SNX14	2
ABI1	2
YEATS4	2
KRTAP19-2	2
SLC25A45	2
AKR1CL1	2
ETV1	2
ZNF641	2
ANKRD13B	2
BCKDHB	2
CDC45	2
TEX19	2
FBXL16	2
DBI	2
NFKBIL1	2
PDPK1	2
ABR	2
OR6B1	2
CCDC59	2
SLC5A3	2
CDC42	2
SLC16A13	2
DTNBP1	2
SDAD1	2
ZNF229	2
ATAD3C	2
POLH	2
AHCY	2
DNAJA4	2
ZNF442	2
PYGO1	2
IL19	2
CA12	2
ZNF687	2
DCDC2B	2
NARFL	2
FOXR1	2
TMEM138	2
PGBD4	2
NOL12	2
ACADSB	2
SURF6	2
CHMP2B	2
FOXR2	2
CCDC149	2
NIT2	2
VARS2	2
ERAL1	2
GNE	2
CBS	2
TMEM206	2
ATP6V1E1	2
CREG1	2
HAS1	2
UQCRH	2
PAGE3	2
HSF2BP	2
RPL14	2
PF4V1	2
CCDC107	2
FAM163A	2
FOXC1	2
RGPD8	2
TM9SF1	2
MMGT1	2
VGLL2	2
DCLK2	2
PWWP2B	2
HOXC6	2
GRP	2
CENPQ	2
GPR137	2
TMEM41A	2
WNT9B	2
RNF39	2
DDA1	2
FZD4	2
ZNF346	2
FFAR2	2
DCUN1D3	2
NUFIP2	2
MYO1F	2
PAWR	2
HEXDC	2
FBXL5	2
PTBP1	2
TIMM8A	2
RAB15	2
ARRDC5	2
C10orf62	2
SCD	2
MUL1	2
RALB	2
MBNL2	2
HOXD4	2
BEND5	2
IL1RN	2
GNA14	2
NAGA	2
IFNGR2	2
ASTE1	2
C7orf69	2
GNG12	2
ROGDI	2
WDR24	2
OR51A7	2
DNAJC5G	2
OR10H3	2
FLT3LG	2
CD72	2
RPE	2
POLK	2
CD274	2
CRTAP	2
SLC28A2	2
HPCA	2
NAP1L5	2
CNPY1	2
SPON2	2
CACNG1	2
KRT32	2
TBC1D22B	2
FABP6	2
LHPP	2
CTNNBL1	2
BTBD2	2
QPCTL	2
GSTCD	2
SBDS	2
SCNM1	2
ZFP1	2
GOSR2	2
KPNA3	2
AGBL5	2
AMIGO1	2
ULBP2	2
EIF1	2
KRTAP5-9	2
FCER1G	2
C2	2
ELK1	2
ZNF428	2
C11orf1	2
HSD17B3	2
ABCC4	2
SPO11	2
C17orf97	2
PGM1	2
ZC3H10	2
PDXK	2
GPR143	2
COTL1	2
IL20	2
PTAR1	2
EIF1AD	2
RIMKLA	2
FCGR2B	2
LIAS	2
RBM45	2
KRT23	2
RPS2	2
POTEA	2
MRPL43	2
VSIG8	2
RING1	2
SIK3	2
ECHDC3	2
HVCN1	2
WIPF3	2
VTI1A	2
TCP11L1	2
NRSN2	2
F2RL1	2
RPS15	2
ZPBP2	2
NOXA1	2
KLK14	2
VPRBP	2
AQP2	2
TMEM194A	2
MBD4	2
SESN3	2
SEMA4B	2
ZNF496	2
TUBG2	2
FKBP14	2
CCDC102A	2
RNF207	2
PEX2	2
PSME1	2
STX12	2
GPX8	2
SDHD	2
CYB5RL	2
DBNDD2	2
USE1	2
TRIP4	2
CYP2S1	2
HNRNPK	2
ZNF567	2
C2orf27B	2
RPL10A	2
CCDC110	2
TMPRSS11B	2
LEP	2
PPP3CB	2
LRRC3B	2
VCX	2
DSCC1	2
OR7C1	2
TMEM55B	2
HLF	2
DUSP10	2
TADA2A	2
FCAMR	2
GTPBP8	2
RFC3	2
PRRX2	2
HLA-DMA	2
C2orf62	2
DSTN	2
CMPK1	2
AAMP	2
AAAS	2
KRTAP19-8	2
CNP	2
KPTN	2
FYTTD1	2
SNRPB	2
DUSP8	2
KRTAP12-1	2
LRRC34	2
UBE2S	2
BRMS1L	2
GEMIN8	2
UPK1A	2
DDX21	2
TECTB	2
LEPR	2
ZNF77	2
AADAT	2
ST3GAL4	2
KCTD1	2
GBX1	2
B3GALT5	2
MTCH2	2
NDUFA1	2
ATG9B	2
FOXA2	2
NUPR1	2
FBXW11	2
LHFPL1	2
CDHR2	2
TP53I3	2
GPBAR1	2
TCF7	2
EEF1D	2
CTSO	2
SPRR2F	2
IL7	2
CD300LD	2
PAGE4	2
TMEM181	2
PRAMEF16	2
SERPINF2	2
LRRC14	2
FBXO41	2
SDC4	2
LZTFL1	2
PLA2G1B	2
ACTR3	2
TWF1	2
C14orf182	2
PPP2R2C	2
CA2	2
CA11	2
MTCH1	2
SMAD6	2
KCNS1	2
RPA2	2
DHRS7	2
GPRC5A	2
GPR25	2
NAPSA	2
APOC1	2
C4orf26	2
SLC16A12	2
EXD3	2
LPAR2	2
IGFALS	2
ISL2	2
CDC42EP4	2
GPR151	2
GALNS	2
SH3BGRL3	2
EAPP	2
TAAR6	2
ZNF774	2
VGLL4	2
GPR82	2
TBC1D20	2
OR2S2	2
LACE1	2
YBX1	2
CNRIP1	2
MRPL49	2
FRMD4B	2
MDM4	2
TCEAL4	2
ARHGEF19	2
PIAS4	2
TMEM150B	2
BCAS4	2
RNF125	2
NCEH1	2
UBTD1	2
KBTBD4	2
SLC20A1	2
LUC7L2	2
MRPS12	2
NME6	2
CBLN1	2
CCR1	2
STMN3	2
SBK2	2
RBPJ	2
GLYR1	2
FTH1	2
TAF9	2
GIPR	2
LRRC56	2
MAGOHB	2
FOXH1	2
TRA2B	2
EIF3G	2
DHFR	2
FABP4	2
NLK	2
TRIM16L	2
EFNB1	2
MLST8	2
FAM167B	2
LHX5	2
PLAC8	2
RSPH1	2
CDC25B	2
BDKRB2	2
ZNF557	2
DCAF5	2
KCNIP2	2
NT5DC2	2
TMEM223	2
YIPF4	2
UBE2V2	2
AKIRIN2	2
SETD7	2
DSG1	2
FABP7	2
PLA2G12A	2
RBM22	2
AFG3L2	2
SP5	2
PDLIM7	2
CCDC94	2
ANKRD32	2
ATP6V1F	2
COMMD4	2
RELB	2
MDH2	2
PPM1N	2
TIMP2	2
ISY1	2
ACADVL	2
OXNAD1	2
ARRDC4	2
UNC45A	2
ZBTB1	2
CCL2	2
MATN3	2
SLC2A11	2
ODF2L	2
TUBB3	2
RIMBP2	2
MFSD2A	2
NMRAL1	2
CTSK	2
TMEM139	2
C12orf77	2
ADRA2C	2
NKAIN4	2
TAGLN3	2
MSTO1	2
KCNIP3	2
TBCEL	2
ZC3HC1	2
ICAM1	2
EIF4A1	2
LHX2	2
EPB41	2
CTSS	2
WRNIP1	2
SERPINF1	2
AK7	2
CEMP1	2
TRIM63	2
IL6ST	2
RIPK2	2
NHLRC1	2
SCUBE3	2
TNNI3K	2
OR6M1	2
SCGB1A1	2
TSPAN7	2
RBM18	2
CYB561D1	2
CABP2	2
VPS26A	2
ADAMTS8	2
ST6GALNAC1	2
SDC3	2
CASC4	2
TSTD2	2
MYLPF	2
XBP1	2
SCMH1	2
OR6C65	2
TMEM64	2
CCDC78	2
CCDC86	2
MARCH2	2
RAET1L	2
ZNF324	2
CGB5	2
TSSC4	2
FABP3	2
WDR92	2
KRTAP3-2	2
SYT2	2
ARFRP1	2
CLC	2
BCDIN3D	2
RAB40A	2
LIPG	2
METTL12	2
TSNAXIP1	2
RPL26	2
H2AFY2	2
CLPX	2
MIOX	2
ZNF529	2
SRC	2
TACR2	2
RELL2	2
NCBP2	2
PBX4	2
NUDCD3	2
APOLD1	2
NDUFS4	2
CDKN2D	2
HYAL2	2
BCAP31	2
PINK1	2
YPEL4	2
FCN3	2
ONECUT2	2
FLAD1	2
FEZ2	2
MED20	2
FAM161B	2
TDP1	2
ZBTB12	2
PAPPA	2
PCSK1	2
SLC47A1	2
C1S	2
HIST1H2BD	2
SUPT7L	2
ATOH8	2
TRIM52	2
SAMD13	2
TCEANC	2
TMED1	2
RXFP4	2
PRDM12	2
CDC37L1	2
PAFAH2	2
ZFY	2
THEM5	2
SIRT6	2
RSAD1	2
DCTD	2
VPS4A	2
KLK9	2
RPL37	2
FBXL12	2
SERTAD3	2
IL12A	2
DEFB118	2
ENTPD2	2
C22orf43	2
POMT1	2
PPDPF	2
TNFSF9	2
SLC19A1	2
S100PBP	2
ISG20	2
SDR16C5	2
GOLT1A	2
NDUFS8	2
NECAB3	2
SLC7A6	2
CDK11A	2
PAX3	2
PAQR8	2
C1orf189	2
GAS1	2
CCDC109B	2
NDUFAF2	2
GAS8	2
UXT	2
DRAM1	2
MTUS1	2
KRTAP4-8	2
NUDT7	2
C19orf55	2
CDC37	2
RASSF4	2
COQ5	2
PTOV1	2
DRD4	2
SCRT1	2
HEBP1	2
ZNF846	2
PIP5KL1	2
HCFC1R1	2
POMT2	2
CHDH	2
HIC2	2
PTTG1IP	2
KLF3	2
TRIM6-TRIM34	2
COQ4	2
REEP4	2
HDDC2	2
CLDN12	2
SSBP3	2
C14orf180	2
RGS11	2
DOCK3	2
RASSF1	2
NCOA5	2
FOSL2	2
LHB	2
SH3RF2	2
LTA4H	2
UBE2Z	2
DFFA	2
FAM21B	2
HES1	2
LDHD	2
GTF2IRD2	2
LYRM4	2
ING4	2
TAS2R40	2
YIPF6	2
RASA4	2
CIB3	2
MYBBP1A	2
MAL	2
RIMS3	2
CPA1	2
SGSH	2
RNF26	2
HPDL	2
HSPB3	2
SCARF1	2
DYNLRB1	2
IGSF9	2
MT1M	2
ACCSL	2
RPL6	2
ADPRHL2	2
GPR19	2
ACBD3	2
TMEM43	2
SOX17	2
CHST7	2
PTPN12	2
HMGCLL1	2
FGF2	2
POLR2E	2
ZNF524	2
ARL6	2
PCMTD2	2
SLC38A10	2
LYVE1	2
NTRK2	2
TP53AIP1	2
HPS6	2
CCDC62	2
APOL1	2
BICD2	2
TRIM37	2
CX3CL1	2
PLK1	2
ARX	2
SPINT2	2
IL13	2
DHRS12	2
SPOCK2	2
STAC2	2
SYDE1	2
ALDH6A1	2
KCNJ9	2
CD247	2
WNT2B	2
STMN4	2
STK40	2
HERPUD1	2
CSNK1A1	2
DNAJB14	2
TNIP1	2
TMOD2	2
SST	2
CERCAM	2
ARPC2	2
POLG2	2
CTBP1	2
IQCD	2
LRCH4	2
HRSP12	2
CARS2	2
UIMC1	2
MRPL28	2
CUEDC2	2
TUBB	2
C2orf73	2
PAK6	2
CHORDC1	2
H1F0	2
PIH1D1	2
ORAI1	2
PIWIL1	2
CHPT1	2
FAM71E1	2
STAR	2
DNAH14	2
ZBED4	2
CSNK1G2	2
NOLC1	2
LIMK1	2
WFDC8	2
DHPS	2
HMGN5	2
MARCH9	2
PPP1R8	2
MON1A	2
KLK2	2
