Gene	Frequency
ANXA7	3
EDARADD	3
BSDC1	3
STK24	3
CAPSL	3
GPR18	3
FEM1B	3
FAM184A	3
UBE2Q2	3
HLA-DMB	3
ZNF688	3
SYCE1L	3
ABHD4	3
OR6X1	3
SPSB1	3
DNAJB13	3
PLEKHO2	3
TMEM136	3
MLPH	3
MRGPRE	3
KRTCAP2	3
MEF2D	3
SNRNP27	3
KLF13	3
PRPF4	3
ANGPTL6	3
PSMC3	3
TPPP2	3
CALHM1	3
MMP16	3
CCR2	3
FPR1	3
CAPN11	3
SORL1	3
ABTB2	3
FFAR2	3
ZNF674	3
KCNK15	3
HIST1H2BE	3
HHIPL1	3
ACADSB	3
TMEM18	3
UGT1A10	3
XAF1	3
RNGTT	3
HIST1H3E	3
IL25	3
ACE2	3
CXorf56	3
RPL18A	3
ICAM2	3
C12orf74	3
SLC17A2	3
NPLOC4	3
ZNF581	3
RBM18	3
FDFT1	3
ATP6AP1	3
FLOT2	3
DNAJB11	3
ULK3	3
HMGA1	3
NAT2	3
CAMLG	3
A4GNT	3
SULT2B1	3
ZDHHC13	3
SLC25A6	3
MIOX	3
PEX10	3
GPM6A	3
USP22	3
GPR108	3
ARHGAP1	3
HIST1H2BB	3
KLRB1	3
TFR2	3
PRAMEF10	3
CYSLTR2	3
MARCH11	3
EMILIN1	3
SDC3	3
TNFAIP6	3
CD5	3
ZNF76	3
RGS9BP	3
LDB2	3
FDXACB1	3
MTX1	3
NBPF4	3
TDRD12	3
CTRB1	3
NRM	3
PPP1R7	3
STYX	3
SULT1A1	3
CRX	3
PIM1	3
PRSS48	3
DTD1	3
PIGP	3
CCR10	3
MARCH2	3
WDR31	3
PTGIS	3
ZMAT2	3
SRRD	3
HSPBAP1	3
LRRC8E	3
GEMIN7	3
DGUOK	3
BCL7C	3
ULBP2	3
ERLEC1	3
SLC22A1	3
AP2M1	3
POLR1D	3
FAM172A	3
RCVRN	3
XPC	3
IGF1	3
PROSC	3
TMEM129	3
FGF8	3
FNDC7	3
CAMKK1	3
NKX2-3	3
FH	3
CAMK2A	3
MYOG	3
WT1	3
RERG	3
IL22RA1	3
HIST2H2AC	3
CDC34	3
RRP1	3
ANP32B	3
TPM3	3
DNAJC27	3
ATG4B	3
TMEM100	3
GYPE	3
DAZAP1	3
ZNF205	3
PSMA7	3
OR11A1	3
SMOC2	3
KIR3DL1	3
POLB	3
PRR23A	3
ITFG2	3
OR10A2	3
DBI	3
KDELC2	3
SPDYE3	3
MYOZ1	3
PSMB3	3
SAMD1	3
BTN1A1	3
RPL3	3
SMYD3	3
SMPX	3
MAML2	3
SYT11	3
MFF	3
GPR107	3
NUS1	3
SLC17A8	3
EIF3M	3
FLYWCH1	3
CBLC	3
SRR	3
SLC7A6	3
ANKRD34B	3
PIM2	3
PTX3	3
FBXO3	3
OR6M1	3
ZIC5	3
LRG1	3
THAP3	3
PODNL1	3
TCEAL6	3
VPS39	3
RALGPS1	3
FAM109B	3
C9orf170	3
COTL1	3
TEAD1	3
CKM	3
CAMK1	3
KRT8	3
OR10S1	3
IGSF8	3
COL2A1	3
CDO1	3
NEIL3	3
SOAT2	3
P2RX4	3
SDR16C5	3
SPCS3	3
OR2L8	3
CARM1	3
GGT6	3
SCAMP1	3
MRAP2	3
FBXO27	3
ZNF268	3
MRPS17	3
C1orf105	3
ZNF552	3
UCP2	3
SH3GL2	3
GSTCD	3
TIGD5	3
ZNF275	3
PPHLN1	3
FRG2B	3
R3HCC1	3
KLF17	3
CABP5	3
TMEM205	3
KCNE4	3
PPIL6	3
ARNT	3
GXYLT1	3
ODF1	3
MRPL16	3
CYB5R4	3
SLCO1C1	3
MCM2	3
ATP6V1C2	3
MFAP4	3
CASP2	3
RNF182	3
EFNB1	3
CRISP3	3
LRMP	3
DTX3	3
ZNF823	3
LCA5L	3
ROPN1	3
DEK	3
TSFM	3
OR10G2	3
NUMBL	3
SLC16A3	3
GHITM	3
HACL1	3
KDM5D	3
PRAMEF4	3
SH3GL3	3
RBMXL1	3
RAB11B	3
CDK5	3
SCNN1D	3
ZBED5	3
KCNAB2	3
PRRX1	3
CTAG2	3
ZNF251	3
TPM2	3
OGDHL	3
HOMER3	3
CMC1	3
LY6K	3
C8orf37	3
NFYC	3
OR5B2	3
SGK494	3
PPP2R2D	3
ACSBG2	3
CRTC3	3
TBC1D20	3
OR2A14	3
OR1N1	3
SULT6B1	3
ZNF844	3
RHOC	3
ARFGAP3	3
B3GNT9	3
BMX	3
OR13C9	3
SLC25A24	3
SPRED1	3
SAMD12	3
BSX	3
FAM83A	3
AEBP2	3
PPOX	3
ANAPC5	3
ABHD5	3
GPR21	3
MGP	3
OR4K5	3
MNS1	3
RFTN2	3
ENDOD1	3
RSBN1	3
SCRN3	3
SLC6A4	3
ZNF165	3
GMPR	3
GSTM5	3
TGOLN2	3
CLDN6	3
SLC35F1	3
GBP3	3
OSBPL8	3
C1orf116	3
CD86	3
HDAC10	3
OR52E2	3
GSDMA	3
MOSPD2	3
PANX3	3
THAP8	3
BHLHE40	3
EGLN1	3
TNFRSF10B	3
TMEM5	3
HARBI1	3
PRSS55	3
ACSL4	3
CIR1	3
CYTH1	3
DPCD	3
EID1	3
OR4D11	3
DIRAS2	3
MTL5	3
FAM136A	3
GYPA	3
TIFAB	3
CTTN	3
TMEM206	3
ZNF681	3
TRIM62	3
SDCCAG8	3
CST2	3
DEFB116	3
TMED7-TICAM2	3
PSG6	3
REC8	3
CEACAM18	3
ZNF655	3
ZBTB32	3
ZNF846	3
CD1D	3
PNPLA1	3
GPR84	3
NOTCH2NL	3
RGS18	3
LACTB	3
TOMM70A	3
ZC3H12C	3
AFAP1	3
TMEM176B	3
MCM10	3
CUL2	3
CACNA1F	3
DNAJC16	3
PJA2	3
LYPLA1	3
PCDHA5	3
CTNNAL1	3
NUDT17	3
AKR1C3	3
CALB1	3
TDGF1	3
KIAA0391	3
C19orf38	3
IDH3A	3
SOX5	3
AP3D1	3
OR2T2	3
C12orf29	3
RSF1	3
NALCN	3
DBNL	3
ECT2L	3
VSIG8	3
ROPN1L	3
SPDYC	3
ZXDC	3
CYTL1	3
ZNF691	3
ART3	3
FAF2	3
SEPSECS	3
VIPR1	3
RMND5A	3
FAM43A	3
MSTO1	3
NSMCE4A	3
FCER1A	3
MAPK7	3
CACNG4	3
TRAF3IP2	3
DONSON	3
RS1	3
FOXF2	3
MOGAT1	3
BTD	3
GARS	3
HAS3	3
SLC26A11	3
OR11H4	3
DYTN	3
DKK4	3
HIST1H4I	3
APOL3	3
BIRC3	3
RPS6KB2	3
CLYBL	3
GPX5	3
SP7	3
IFNA8	3
CD63	3
HS3ST5	3
RAB11FIP3	3
B3GNT6	3
CYP4F11	3
FOLR2	3
LETM2	3
KCTD16	3
TMEM62	3
NDUFB7	3
SHD	3
LMAN1L	3
SNRNP48	3
LRRC39	3
DDX4	3
MAS1L	3
CCDC112	3
HMBOX1	3
BTG3	3
ZNF491	3
BDNF	3
OR2M7	3
GPX7	3
CHRNA7	3
TRIP13	3
ASZ1	3
RASSF9	3
FAM64A	3
SYTL4	3
ZNF625	3
EIF4EBP2	3
UBA3	3
NR1D1	3
LIPH	3
CTAGE5	3
UVRAG	3
C2orf57	3
LAYN	3
KERA	3
CHEK1	3
IRAK2	3
GIN1	3
KHDC1L	3
DYX1C1	3
OR4E2	3
EDA2R	3
SESN1	3
NUDCD1	3
OR9G4	3
THSD1	3
GINS3	3
PPIL1	3
DNM1L	3
C10orf107	3
WDSUB1	3
COPS4	3
RRM1	3
SIRT7	3
NKX3-1	3
MYLIP	3
RBM38	3
IGLL1	3
CLEC4A	3
PRPF18	3
HSPA5	3
FAM58A	3
WDR5B	3
PYROXD2	3
LTV1	3
NT5E	3
ZFYVE20	3
WASL	3
FGL1	3
ZRANB2	3
PIGV	3
HP	3
LGI4	3
PRDM1	3
FAM161B	3
MAPKAPK2	3
ZNF664	3
SERGEF	3
ZCCHC9	3
DCTN3	3
SUSD4	3
OCM2	3
ABCB7	3
DND1	3
SLC16A10	3
FAM193B	3
SERTAD4	3
WDR92	3
CELA2B	3
C5orf15	3
PTGDR	3
NFKBIZ	3
DAPK3	3
HAUS8	3
RASSF7	3
FBXO4	3
ZDHHC12	3
SLC35A2	3
SART1	3
PIP	3
GFAP	3
NUDT9	3
NFKBIB	3
EMX2	3
TMEM150B	3
RGS11	3
COL4A3BP	3
HCRTR1	3
OAS3	3
NDUFS7	3
VIL1	3
C16orf45	3
SHMT2	3
CASKIN1	3
MCM5	3
ARF5	3
RAMP1	3
OR8D1	3
ACRV1	3
GLYR1	3
PRRT1	3
DHRS2	3
EPHX3	3
MTX2	3
SMYD2	3
ARRDC5	3
RIOK3	3
C6orf201	3
DKKL1	3
ABHD1	3
C2CD4C	3
RPL10	3
GPR114	3
DKC1	3
AGPAT5	3
ENDOG	3
C9orf173	3
PRPS2	3
C6orf15	3
SET	3
TMEFF2	3
MUC1	3
ZACN	3
SLC39A4	3
FOXC2	3
ZMAT3	3
B4GALT2	3
GOLPH3	3
SGSH	3
PIK3IP1	3
SLC16A9	3
SLAIN2	3
ZNF746	3
SLC25A1	3
NTNG2	3
ONECUT3	3
DBNDD2	3
EIF4A3	3
TIGD6	3
ASPSCR1	3
SCML2	3
FAM132A	3
CENPQ	3
PSTPIP1	3
VRK3	3
HLA-DQA2	3
DNAL4	3
NCDN	3
GH1	3
HIST1H3I	3
CCDC91	3
NPY	3
SH3BGRL2	3
PID1	3
MRPL32	3
PLCD3	3
CPNE6	3
PALM	3
PLEKHG5	3
SCEL	3
FAM53A	3
HIST1H4L	3
HNRNPF	3
CAPN13	3
PNPLA3	3
KIAA1467	3
NEURL4	3
LILRA2	3
C9orf156	3
C6orf52	3
BEX1	3
CRBN	2
PROK2	2
TOX3	2
HNRNPM	2
TBC1D13	2
PDHA1	2
HIST1H4B	2
SPACA4	2
C17orf77	2
TMEM45A	2
CD164	2
C1QTNF7	2
FRS2	2
BAK1	2
ARSH	2
GPR119	2
SLC25A17	2
KRTAP4-2	2
RPSA	2
PTMA	2
FAM149A	2
CMPK2	2
FOXC1	2
NRN1L	2
C11orf70	2
SPATA21	2
NACA2	2
CAPS	2
PCYT1B	2
MGLL	2
FOXQ1	2
MARVELD3	2
DHRS3	2
LYPD1	2
HTRA2	2
KRTAP13-1	2
P4HA3	2
PNKP	2
NDUFB3	2
EMG1	2
IL17C	2
PDZD7	2
DSTN	2
GRAMD4	2
PRDM11	2
LYNX1	2
THYN1	2
KRT37	2
USP19	2
ISY1	2
NPAS2	2
CDH7	2
ZFYVE26	2
SSH2	2
DICER1	2
COL1A1	2
SPATA8	2
ZFAND3	2
TNFSF14	2
RBP4	2
P2RY4	2
MAT2A	2
NBPF6	2
CSDC2	2
ACPP	2
GPR39	2
ADAD1	2
GSTK1	2
LANCL1	2
ASB12	2
AKAP5	2
MRPL1	2
TMEM155	2
OR8B4	2
C12orf45	2
SPATA6	2
BOP1	2
YDJC	2
MED10	2
OR51V1	2
SMAP1	2
IMPA1	2
PPP3CC	2
ANKRD46	2
GPX6	2
PEG10	2
ARL14	2
HDAC3	2
PRKAR2B	2
ALKBH3	2
CDK19	2
KLF12	2
RHBDL2	2
HLA-DOA	2
THUMPD1	2
DCAF10	2
YWHAG	2
BTNL2	2
CCDC117	2
CARD8	2
KCNE1	2
SMU1	2
LRRC4B	2
MXRA8	2
HIST1H2AG	2
OLFM3	2
DPY19L1	2
SOX3	2
DOT1L	2
PAFAH1B2	2
NUSAP1	2
TTC9	2
CLK2	2
CBX2	2
DEPDC7	2
ZFP92	2
AOAH	2
ALKBH6	2
MRPS25	2
TINF2	2
FNDC4	2
MRPL18	2
IRF2BP2	2
ZNF641	2
LELP1	2
CTDSPL	2
PRDX1	2
MAP3K8	2
MIXL1	2
COMMD10	2
DNAJC15	2
RAB11A	2
HS2ST1	2
SSU72	2
PRSS21	2
ATP5J2	2
FRAT1	2
MLF1	2
METRN	2
SERPING1	2
PTDSS2	2
NME1	2
TBCB	2
CWC15	2
C1orf159	2
LUZP4	2
CTXN3	2
SNAI1	2
ZSCAN2	2
HIST1H2BL	2
PPA1	2
UGDH	2
LGALS8	2
PRM3	2
VDAC3	2
GET4	2
PIM3	2
IMMP2L	2
PLEKHB1	2
BCL10	2
CLN6	2
NHP2L1	2
MUC15	2
PMM2	2
ST6GALNAC4	2
MATN3	2
FAM167B	2
RSPH9	2
DKK1	2
OR4K13	2
LRRC57	2
PRR15L	2
HS6ST2	2
OPN1MW	2
LRRC8B	2
NCOR2	2
HAND1	2
ASB10	2
METTL14	2
ENY2	2
PLCG2	2
CKMT1B	2
DPP4	2
PPAPDC1B	2
KCTD5	2
AQP3	2
LYPD2	2
CYYR1	2
TSEN2	2
PDC	2
SLC4A4	2
HERPUD1	2
EGR4	2
GOSR1	2
SLC25A11	2
GPM6B	2
HOXC11	2
NSUN7	2
POU3F1	2
DCAF16	2
PROKR2	2
FCGR3B	2
C17orf47	2
GCH1	2
GADD45GIP1	2
TBCEL	2
UQCRC2	2
FNTB	2
NR1I3	2
GLTP	2
SCP2	2
WLS	2
FKBPL	2
FADS1	2
DNAJC4	2
WDFY2	2
COQ7	2
FAM171A1	2
PSMB7	2
PECR	2
GATSL3	2
GABARAPL1	2
MMADHC	2
SOX8	2
AQP12B	2
C4orf19	2
CKLF	2
AGA	2
FAM117A	2
LYL1	2
FAM43B	2
CCDC148	2
SGPP2	2
MTERFD1	2
UPP2	2
MRPS9	2
KRR1	2
MLYCD	2
MKKS	2
FOXA3	2
C16orf54	2
CYB5D1	2
LYSMD1	2
SLC22A9	2
IL24	2
ITPA	2
GNG11	2
SIGIRR	2
MAMSTR	2
NOP10	2
RPL7L1	2
ICK	2
MARCH3	2
PGRMC1	2
HS3ST1	2
EIF5A	2
CHST12	2
C7orf49	2
PSCA	2
CHDH	2
SLC10A7	2
HNRNPA0	2
TST	2
ITPKA	2
TP53I13	2
CLLU1OS	2
FBXL2	2
REL	2
HEMK1	2
C6orf141	2
MDM4	2
E2F2	2
CECR5	2
MANSC1	2
GJC3	2
ROM1	2
MMGT1	2
RAB40A	2
CINP	2
TNFRSF14	2
CLPX	2
HSD17B11	2
FAM127A	2
BTBD10	2
PHOSPHO2	2
ZNF441	2
PCDHGA12	2
C3orf62	2
BID	2
ODF3	2
DLX1	2
ENHO	2
FGL2	2
ARF4	2
TCP10	2
UCK2	2
GLYATL3	2
MBD3L5	2
HIST1H2AB	2
RPS6KA3	2
LRRC3	2
TDP2	2
CBWD2	2
TMEM106B	2
CTSO	2
RAB40B	2
PROX2	2
RNF4	2
ANXA9	2
MALT1	2
STX3	2
HTR3E	2
PGPEP1L	2
TPM4	2
F2RL3	2
DGAT2	2
SNRPB	2
NDUFC1	2
KLK12	2
LAIR2	2
CARD16	2
PMPCA	2
RAMP3	2
DSCC1	2
MAK16	2
TAGLN3	2
CRYL1	2
TUBA8	2
RPL31	2
THAP1	2
CD200	2
CCDC83	2
CHRNA9	2
CEACAM7	2
ZNF410	2
AZIN1	2
RWDD3	2
CALHM2	2
PLEKHG7	2
STK32C	2
CMTM1	2
LUC7L3	2
NCOA6	2
NPHP4	2
WAS	2
TFAP2C	2
ZNF519	2
DCBLD1	2
C2orf80	2
KLRC3	2
METTL9	2
CCDC11	2
FAM118A	2
FCHSD1	2
PFN2	2
MS4A1	2
FAM102B	2
NMNAT2	2
SCN2B	2
LRP8	2
HOOK1	2
TXNDC5	2
RNF152	2
CNOT8	2
KPNA5	2
COCH	2
FEN1	2
APOC4	2
DCST1	2
LRRC2	2
AVPR1A	2
XG	2
NKIRAS2	2
TNNI1	2
AGAP5	2
PRICKLE3	2
FAM24A	2
AMELX	2
C4orf22	2
YIPF3	2
TKT	2
KCNK13	2
UHMK1	2
SEPT14	2
CALM2	2
DCP2	2
UIMC1	2
RAPH1	2
ZNF561	2
C6orf223	2
OR1E1	2
C2CD2	2
COX6C	2
JMJD8	2
MFAP3	2
CPNE5	2
EAPP	2
AIP	2
YARS	2
SCRT1	2
RCE1	2
TBC1D21	2
CA5B	2
SIL1	2
ATXN10	2
RSPH1	2
NIT2	2
FCHSD2	2
NGF	2
GLYCTK	2
AMBP	2
AGPAT2	2
VIM	2
SHISA3	2
METTL1	2
UFSP1	2
QRFP	2
BMP1	2
PGS1	2
CXCR3	2
HOXA6	2
KIAA0247	2
MRPL55	2
GINS2	2
LRRC29	2
UBAP1	2
PLK3	2
MRPS11	2
CLDN5	2
FUT7	2
RAB24	2
TM6SF2	2
DDX56	2
SYNGR3	2
SCAMP5	2
ZNF645	2
CENPL	2
TCL1A	2
NFYA	2
NPTN	2
ZNF605	2
WDR18	2
NOL11	2
ZNF428	2
HTR4	2
LPIN1	2
BAG2	2
ANKRD13C	2
GPR52	2
SHC4	2
CCT4	2
ZNF774	2
TMEM167A	2
NPM1	2
NCK2	2
BZW2	2
LEMD1	2
TRAPPC2	2
TMEM37	2
CCL17	2
PSMA4	2
GPBAR1	2
ITGBL1	2
ILK	2
SIRPB2	2
SOCS1	2
CTBS	2
ZSCAN5A	2
ITGA2B	2
FAM167A	2
FAM84B	2
MTRF1	2
MC4R	2
CABP7	2
SRRM3	2
OMA1	2
AGPAT3	2
OR5M10	2
COQ5	2
DIABLO	2
FN3KRP	2
MCFD2	2
PRSS33	2
EDA	2
C11orf94	2
MRPL9	2
SLMO1	2
CDCA8	2
RNF157	2
TCIRG1	2
ANKRD45	2
RHOU	2
NHLRC2	2
SETD8	2
OR2AE1	2
LENG9	2
THEM4	2
JSRP1	2
GLRX2	2
ZNF195	2
HRASLS2	2
CDK2AP1	2
TMEM110	2
AUH	2
RND1	2
NTF4	2
ACTR5	2
FGF9	2
RAB9B	2
CA13	2
CDK20	2
CCDC103	2
YIPF2	2
RSRC2	2
PBX4	2
SLC25A40	2
KDM4B	2
PGLS	2
PXDNL	2
COL28A1	2
HIST1H4A	2
CA5A	2
OPHN1	2
LIN52	2
PSMG2	2
HIST1H2AH	2
PMEPA1	2
PITPNA	2
OR8A1	2
TMEM229B	2
PGAM1	2
OR10G4	2
C5orf38	2
TMEM192	2
NAE1	2
SPINT2	2
AGPAT1	2
CREB3L3	2
C8orf76	2
NQO2	2
C19orf71	2
TIGD7	2
GPR157	2
MBD3L1	2
PBX2	2
ZFP14	2
S100A9	2
CLCF1	2
LNX2	2
THNSL2	2
PRR15	2
NPY1R	2
FGR	2
GREM1	2
GCKR	2
GOLGA7B	2
RGS19	2
IGFBP2	2
CDC7	2
UAP1	2
IK	2
ST6GAL1	2
MRPL47	2
JAM2	2
TTF2	2
C2orf49	2
MESDC2	2
KBTBD12	2
C8orf86	2
TULP3	2
OAZ2	2
FXN	2
C9orf9	2
GPD1L	2
ACN9	2
GSTA3	2
VPREB1	2
FAH	2
CXCL5	2
KIAA0753	2
XRCC4	2
PSAP	2
ZCCHC3	2
CRYAB	2
MCPH1	2
ZSCAN12	2
KDSR	2
RAB28	2
CEACAM3	2
RPL28	2
IGFL1	2
P4HA1	2
SPINK2	2
C1orf43	2
C9orf43	2
C9orf57	2
MIA	2
SPAST	2
FAM175B	2
ADH7	2
MYL12B	2
RXFP4	2
GSTA2	2
DEPDC4	2
TIGD1	2
AIRE	2
PPP3R1	2
CACNG8	2
TMEM186	2
NUDT6	2
MRPL4	2
FABP1	2
TMEFF1	2
ALS2CR12	2
SRPRB	2
ASGR2	2
HBD	2
CENPA	2
RNF150	2
TP53INP1	2
TSPAN31	2
OXGR1	2
P4HA2	2
RANBP1	2
DEFB125	2
TTC39B	2
TAS2R50	2
LPGAT1	2
TIMM22	2
C19orf18	2
SLC35B1	2
ADIPOQ	2
SNX10	2
CPA4	2
TRIM48	2
FST	2
CD44	2
C11orf40	2
LRRC58	2
GSTA5	2
SLC25A13	2
RPL26	2
GABARAPL2	2
RBM7	2
IFIT1	2
MARCH9	2
CNTD2	2
OR51B6	2
HOXC6	2
RRAGC	2
SRA1	2
RASD1	2
SKAP2	2
C7orf60	2
PDK3	2
C14orf1	2
CNRIP1	2
INPP5K	2
CFL2	2
MOG	2
C11orf54	2
MFAP2	2
ATP6V1G2	2
CD300LB	2
SPINK9	2
TBC1D26	2
AKAP14	2
DEFB126	2
ELOVL5	2
IQCB1	2
FBXL3	2
NOL10	2
SCAND1	2
CHORDC1	2
SSR1	2
BUB1B	2
DHRS4L2	2
MS4A3	2
ITFG1	2
NPHS2	2
TMEM50B	2
SST	2
MPV17	2
C1orf131	2
GTF3C6	2
TMEM138	2
C9orf91	2
FAM98C	2
RAB10	2
C11orf65	2
GDPD1	2
OIT3	2
SPA17	2
OR7G3	2
CBX7	2
UTP11L	2
ZIC4	2
OR5A1	2
ZCCHC7	2
HSBP1L1	2
TDRD10	2
OR8U1	2
OR6C1	2
ZNF525	2
PICALM	2
ATP4B	2
PSG11	2
RABEPK	2
HSD11B1L	2
MYH14	2
AKAP7	2
RRM2B	2
RNMT	2
OR4D1	2
RPF1	2
WSB1	2
CAPZA1	2
B3GNT8	2
KRTCAP3	2
GIT1	2
OR10G8	2
KLK15	2
CCDC70	2
POLR1E	2
IFNGR1	2
RNF34	2
BANF1	2
FABP6	2
HSPA14	2
CD36	2
AMH	2
RAB43	2
CCNY	2
HAX1	2
DUSP3	2
PYCARD	2
MBP	2
IGFBP6	2
PSMD5	2
FAM101A	2
DGCR14	2
SAA4	2
LMO1	2
ZNF830	2
TNNC1	2
CD300E	2
WDR73	2
ESRRA	2
KLF10	2
VHL	2
COX5B	2
EEF1E1	2
CENPK	2
CACNG6	2
PIP5K1B	2
EXOSC4	2
RUNDC3B	2
GIT2	2
PKIA	2
PRKAG2	2
STXBP1	2
KCNA4	2
EID3	2
ARPC1B	2
GRP	2
ATP5G2	2
TUSC1	2
NUDT22	2
HIST1H2BJ	2
GTF3C5	2
NMRAL1	2
CCND1	2
RNF170	2
LYSMD3	2
SERHL2	2
GTF2E2	2
GTF2H4	2
MYL10	2
LYZL2	2
OR2C3	2
AGTR2	2
RNF14	2
ARFRP1	2
ANKZF1	2
PSMA5	2
GTSF1	2
GSTA4	2
PITX1	2
WDR74	2
RAB21	2
CRYBB3	2
SLA2	2
OR4B1	2
HSD11B2	2
OR13G1	2
NPTXR	2
DMWD	2
ARHGAP11B	2
OR10A6	2
H1FNT	2
WDR24	2
BRD3	2
TSSK3	2
PNMA3	2
MUC6	2
ARMC6	2
SPRR3	2
HIST1H1B	2
ZFAND2A	2
OSR1	2
EIF4H	2
AAGAB	2
ASB13	2
BRCC3	2
GTF3C4	2
TMEM91	2
PEMT	2
SEPW1	2
C19orf12	2
TSPAN3	2
SULT1C2	2
EXTL2	2
BCL2A1	2
VWA1	2
RSC1A1	2
METTL2A	2
MC2R	2
PTGES3	2
THUMPD3	2
OR5B12	2
SLC25A27	2
ADHFE1	2
ZNF253	2
SH3GLB1	2
EFCAB1	2
AFMID	2
RRAS2	2
NUFIP2	2
TEX9	2
LECT1	2
BCDIN3D	2
TCTEX1D1	2
PRAMEF22	2
METTL10	2
PYROXD1	2
TRAM2	2
OR52J3	2
SLC25A26	2
RGS1	2
PBK	2
LAD1	2
NPY5R	2
ZNF781	2
CST1	2
FXYD3	2
KRTAP12-3	2
TRA2A	2
FANCF	2
GPR65	2
KLK3	2
CCL28	2
ZDHHC17	2
OR10K2	2
IL23R	2
CSTL1	2
STAP1	2
CDC6	2
FUT4	2
OGN	2
OLFML1	2
METTL2B	2
CLIC4	2
SIAE	2
ACTR3	2
TRIM61	2
ARG1	2
OCEL1	2
OR6A2	2
MAGEA10	2
ACOT2	2
KCNE2	2
TRIM44	2
CHRAC1	2
RBM34	2
CHI3L2	2
BCL2L15	2
SULT1C4	2
CCL16	2
TEX19	2
IFNA16	2
C1orf229	2
TCP11L2	2
C1QL4	2
OR1N2	2
ST3GAL5	2
DDC	2
VAPB	2
TMEM156	2
UMPS	2
CAP2	2
SGTB	2
EMB	2
NGFRAP1	2
RPS24	2
ZNF558	2
SPINK6	2
CORO2A	2
ARIH1	2
RFXAP	2
SERBP1	2
PON2	2
SLAMF9	2
SLC39A9	2
OR9I1	2
REG1B	2
PRDX2	2
SNRNP40	2
OR51A7	2
THEMIS	2
TAS2R3	2
IFIT5	2
NCALD	2
SORT1	2
OR52N2	2
HS1BP3	2
GAGE10	2
RSRC1	2
OR7D4	2
POC5	2
ABI1	2
OR51F2	2
RAB27A	2
COX11	2
C12orf56	2
FAM78A	2
SDHD	2
CHMP5	2
CCRL2	2
OR1D2	2
NPEPPS	2
PHOX2B	2
TMEM59	2
HSD17B4	2
B3GNT2	2
HMSD	2
HSPA12B	2
KIAA1244	2
PPM1N	2
EIF1	2
RBM27	2
RIN2	2
ZNF596	2
TRNT1	2
OC90	2
ACSM1	2
AMBRA1	2
OR6C74	2
MBTPS2	2
ERMAP	2
MPP5	2
NMU	2
ARMS2	2
OR1L6	2
NDUFS5	2
TNFRSF1B	2
GJB6	2
C3orf18	2
CLEC4E	2
LHX3	2
CHIC1	2
CCL1	2
DUSP10	2
CD70	2
PPAP2B	2
YPEL5	2
SLC10A5	2
ERP27	2
SLC35F5	2
OST4	2
NIPSNAP3B	2
C10orf118	2
RPP40	2
OR1K1	2
KRTAP13-2	2
TDRD1	2
HSPB11	2
RPL10A	2
C1QTNF1	2
IER5	2
PHYHIP	2
GMPR2	2
ZNF506	2
SLC10A1	2
DCUN1D4	2
TRIM14	2
CLDN2	2
RABEP2	2
TPPP	2
BAIAP2L2	2
GDI1	2
ZMAT5	2
VBP1	2
PANK2	2
TMED2	2
HEATR2	2
ARHGDIA	2
THAP6	2
FAM89B	2
SEC13	2
ZNF296	2
PRSS23	2
CLDN15	2
CCNG2	2
LRP11	2
CCNA2	2
NXNL1	2
CYP27A1	2
TM4SF20	2
FBXO46	2
TSEN15	2
PDX1	2
CALR	2
TPRN	2
KLF2	2
CIAPIN1	2
GDF15	2
GMDS	2
ZNF121	2
TMEM173	2
HLX	2
SNRPB2	2
ZFP36	2
BDH2	2
OR8H3	2
GIMAP6	2
CHRNE	2
GRPEL2	2
CLTA	2
RPF2	2
TMEM9	2
LOR	2
ODC1	2
KLRD1	2
TFCP2L1	2
GUCA1A	2
C4orf17	2
SERPINB11	2
CD48	2
STX5	2
CST8	2
C15orf53	2
GGT7	2
POP7	2
TMEM189-UBE2V1	2
TYW1B	2
OCIAD2	2
GRHPR	2
EIF4E	2
MS4A10	2
NPPB	2
TMEM140	2
TECRL	2
INO80D	2
IRF4	2
D2HGDH	2
CMTM5	2
CRELD2	2
B3GNT5	2
PRPSAP1	2
ICMT	2
OR9A2	2
H1FX	2
CHUK	2
AIMP2	2
SULT1B1	2
ITGA1	2
ZNF285	2
CEND1	2
SCCPDH	2
INPP5E	2
HMGXB4	2
CCNO	2
RAET1G	2
LCN8	2
ATG4A	2
MRPL14	2
TRIM5	2
TUBB	2
HPCA	2
CGA	2
SLC38A5	2
SETMAR	2
SIGLEC6	2
ATP5O	2
ITGA5	2
DDX28	2
S100G	2
KDM1A	2
NFAM1	2
KIR2DL1	2
GPT2	2
BSPRY	2
MKNK1	2
OVOL2	2
KRTAP10-10	2
KRTAP4-9	2
RNF133	2
MREG	2
AMY1A	2
PRR5L	2
NUDCD3	2
AHCY	2
GATM	2
HS3ST2	2
TMEM116	2
STX1A	2
TPI1	2
SLC25A15	2
UBE2E1	2
SOX4	2
CHM	2
LCK	2
STX18	2
PRAMEF13	2
LMNA	2
UBE2G2	2
SPAG11A	2
SCMH1	2
USP3	2
GPR89A	2
TFAM	2
POLR2H	2
SRPK3	2
ZCRB1	2
VPS37D	2
SEC14L1	2
LRFN1	2
ECD	2
CEACAM8	2
ADCYAP1	2
ACY3	2
AMZ1	2
ASB1	2
THTPA	2
PTGIR	2
FBXL15	2
PDP1	2
LDHD	2
CDC42BPB	2
