Gene	Frequency
FAM25A	2
CDAN1	2
RFT1	2
PPIL1	2
SV2C	2
OSBPL7	2
MEF2B	2
LIN7C	2
C14orf159	2
EYA3	2
FGF16	2
DCLK3	2
HIST1H4H	2
CHRNA2	2
WBP11	2
HIST1H2BN	2
MT2A	2
EBP	2
NAA40	2
ALDH3B1	2
CBR3	2
ZNF680	2
SPCS1	2
STIM2	2
DPF3	2
C12orf43	2
CHRNB1	2
WWTR1	2
SLC37A3	2
SGTB	2
FUS	2
MMP11	2
EMB	2
TM7SF2	2
PVRL4	2
CEACAM8	2
FAM186B	2
PAX6	2
CD99	2
RNF19A	2
LEPREL2	2
ATP11C	2
TMEM108	2
TCEB2	2
FAR1	2
SNAI3	2
KCTD6	2
FPR1	2
C9orf64	2
XKR9	2
TBK1	2
GGTLC2	2
LRRC18	2
MPP5	2
PLAU	2
XYLT2	2
GMIP	2
ARPC1B	2
HLA-DMB	2
TDGF1	2
ZNF470	2
OXER1	2
NPSR1	2
CENPB	2
SNAP23	2
DKK3	2
C7orf60	2
HAS2	2
KRT34	2
YWHAG	2
PATL2	2
THUMPD2	2
HOXA5	2
C1QTNF3	2
ACVR1C	2
CLIC1	2
TSC22D2	2
MTMR8	2
ZNF788	2
SMAD1	2
TAOK3	2
PRSS12	2
SBF2	2
DNAJB4	2
SLC40A1	2
ECE1	2
SQLE	2
SLC35E3	2
CYP3A7	2
CD38	2
ITGA11	2
FRK	2
SOX3	2
DDX59	2
VN1R2	2
U2AF1	2
CALHM3	2
KCNK16	2
ATF7	2
LMNA	2
OCA2	2
IFT57	2
PNRC1	2
SPSB3	2
SOCS4	2
AHCYL1	2
TIMM8A	2
GLUD2	2
SRXN1	2
SLC6A16	2
PPT2	2
LILRB4	2
BEST1	2
OR51E1	2
RAX2	2
NKD1	2
FLRT2	2
ANGPT1	2
PLXND1	2
QPCTL	2
OPTC	2
DPP10	2
GGT1	2
AMPD2	2
SLC39A4	2
OR2L13	2
HDGFRP3	2
PLCXD1	2
BPI	2
REPIN1	2
TAT	2
P2RX5	2
PIP5K1B	2
ZBTB9	2
OR5V1	2
IFRD1	2
KRT13	2
STAMBP	2
DECR2	2
C2orf69	2
TIGD2	2
C22orf23	2
IL17RA	2
FAM181A	2
CCDC24	2
DYRK2	2
WDR12	2
TSPAN15	2
DNM1L	2
KRT19	2
FBLN5	2
TCF7L1	2
PLEKHM3	2
SLC25A27	2
ST3GAL5	2
ANGPTL5	2
VAMP5	2
PRDX2	2
FAM153C	2
HAGHL	2
CYP2J2	2
C1QTNF1	2
EIF2AK3	2
ZMAT1	2
TRIT1	2
RBM42	2
RAB31	2
RBMS3	2
LENG1	2
METTL2B	2
MSLNL	2
RPA2	2
MORN1	2
SIPA1	2
SH3GLB2	2
DHRS4L2	2
TUBA1B	2
PSMB11	2
TBCCD1	2
PAX8	2
KCTD8	2
PPP2CA	2
PPP1CC	2
ZNF813	2
LMBRD2	2
VEGFB	2
RASGRP3	2
SAV1	2
KPNA6	2
OCIAD2	2
RPL18	1
SLC25A30	1
HOXC13	1
ERCC5	1
MRM1	1
METTL6	1
BRMS1L	1
FAM84A	1
NANOG	1
TREX1	1
SF3A2	1
TRMT5	1
LONP2	1
ZNF287	1
YWHAQ	1
TFR2	1
MRPL39	1
SNX11	1
SHARPIN	1
CEACAM1	1
C3orf27	1
ANKRD27	1
GRAMD1A	1
PDGFC	1
CXCR2	1
LRIT1	1
HIST1H2BL	1
XPOT	1
HACL1	1
RENBP	1
S100A11	1
PAK6	1
ALDH2	1
REEP2	1
STMN3	1
FAM73B	1
ZNF775	1
GPX8	1
GALR1	1
COLEC10	1
ZCCHC13	1
MS4A15	1
ATL1	1
LIPM	1
EPHA8	1
OR8G5	1
NIPSNAP3B	1
SENP2	1
MAPKAPK5	1
RNH1	1
OR52I1	1
CARHSP1	1
OR2H2	1
SUCLG1	1
ZDHHC14	1
HSF2	1
TCF23	1
C9orf173	1
TUBB1	1
AKR1E2	1
C16orf71	1
TTC16	1
MYCN	1
RPUSD1	1
RAB8A	1
RHBG	1
OR6C4	1
GEM	1
ABCD2	1
PDE4A	1
ZNF878	1
KIAA0125	1
ADAD2	1
SNX5	1
LCE1C	1
B3GNT1	1
GGH	1
PRICKLE4	1
CXCL16	1
BCL7B	1
RHCG	1
TIFAB	1
LRRC8A	1
ZNF419	1
CCNDBP1	1
SIX4	1
MCTS1	1
CNR1	1
SCD5	1
ARL11	1
ID2	1
ACP6	1
EPS15L1	1
TRIM39	1
HIPK4	1
KLHDC9	1
HS3ST3A1	1
REEP1	1
SFTA3	1
TPRG1	1
RNF31	1
MMP10	1
ARHGAP25	1
RANBP9	1
ACSM1	1
POLD4	1
BATF2	1
SHOX	1
OR1J4	1
RECK	1
SCLT1	1
FAM107B	1
LCE2A	1
CD70	1
FAM167A	1
TM7SF3	1
CCDC22	1
ZNF229	1
IL1RAPL1	1
KRT3	1
PLAT	1
ENSA	1
NUP35	1
PRDM4	1
CREB3	1
TRIM8	1
RAB6C	1
DNAJC25-GNG10	1
OR52N5	1
SOX1	1
NUP62CL	1
TTC33	1
PSMC2	1
ERP44	1
CHMP5	1
GLYATL1	1
ZNF260	1
TMEM33	1
TSN	1
NET1	1
ZNF705D	1
MFSD6L	1
DRD4	1
ZNF160	1
IL17B	1
ZBTB25	1
THSD7B	1
MSRA	1
TLR7	1
ZNF45	1
PEX11B	1
GIMAP7	1
GCC1	1
MYH13	1
ATP6V0A2	1
OTUD6A	1
FAM60A	1
OR2B11	1
DNALI1	1
UCHL5	1
TSPAN18	1
EPN2	1
C7orf71	1
PPM1E	1
SPSB2	1
GREM1	1
ZNF503	1
SPATS2L	1
NOLC1	1
RFPL3	1
SHISA3	1
RABEPK	1
BLNK	1
GNB3	1
NR4A1	1
FSHR	1
NBPF14	1
ABCC2	1
SIPA1L3	1
ZNF430	1
ZNF727	1
WARS2	1
TSG101	1
POLR3F	1
GPR6	1
RHOQ	1
MTHFD2	1
FADS3	1
OCEL1	1
IL13RA1	1
HMGCR	1
BMI1	1
C1orf21	1
ZNF7	1
ETNK2	1
FGFR1OP	1
CLEC1B	1
CGA	1
MMP26	1
ZNF426	1
RGS10	1
SGCZ	1
GDF6	1
SLC39A2	1
LDB3	1
PIK3C2B	1
TRIB2	1
MORC2	1
SBF1	1
HPCAL4	1
GATAD2A	1
PPAP2B	1
PIN4	1
PIAS1	1
FLOT2	1
SLC2A2	1
HIST1H2BJ	1
GLIPR1L1	1
TMOD3	1
NUP153	1
KRT83	1
DARC	1
C1QA	1
STC2	1
HIST1H2BE	1
AWAT2	1
RBM46	1
CHD8	1
ADAM32	1
CDK5RAP3	1
HLA-DOA	1
GFI1	1
HIC2	1
UBE2A	1
SLCO2B1	1
OR5K4	1
CRABP1	1
PDCD11	1
PHKG1	1
C16orf46	1
TEKT1	1
RORB	1
HPR	1
AHI1	1
TDRD7	1
ADAMTSL4	1
LUZP2	1
EIF3CL	1
SOX8	1
C7orf72	1
CETP	1
POMT2	1
PITPNB	1
OR2Y1	1
ANP32B	1
PRR5	1
HS3ST1	1
IMPDH2	1
TREH	1
LILRA1	1
C1QTNF2	1
C1orf198	1
RDH16	1
BCAS1	1
COX4I2	1
VCX3B	1
ZNF774	1
LILRA6	1
MRFAP1	1
LDLR	1
FGD3	1
CCKBR	1
FKBP7	1
WNT8B	1
CSN1S1	1
CSPG4	1
ATP6V1G3	1
GPR22	1
MYBPC2	1
ARL6IP5	1
RNF24	1
PCDHB4	1
FOLR1	1
MOCOS	1
HSD17B11	1
DHDDS	1
HIST4H4	1
SIX3	1
C11orf57	1
ACTR1B	1
TMEM140	1
LEMD2	1
MMP1	1
RBBP9	1
FAM27A	1
ALG3	1
MCCC2	1
CHST13	1
TMEM30A	1
MAGEA6	1
SPRR2B	1
ZIM3	1
CAPN9	1
HEMGN	1
POU4F1	1
BEST4	1
UBE2J1	1
NCF2	1
CRB1	1
RBM12B	1
RABGAP1	1
DLGAP3	1
PTCRA	1
BTBD10	1
BRF2	1
OTOS	1
GOLGA6B	1
ITPRIPL2	1
GBX1	1
C10orf128	1
ATP13A2	1
OGFOD1	1
PCGF6	1
NCK2	1
RRM2B	1
IMPACT	1
LCP1	1
LRMP	1
RBBP7	1
DGKQ	1
HDHD2	1
SMAD5	1
CCNT2	1
CRYGB	1
FBXW5	1
C2orf48	1
LIN52	1
CCBL1	1
IDI2	1
IL23A	1
ARID3A	1
CCDC3	1
HDAC7	1
GLOD4	1
ICAM4	1
GDF15	1
FNIP2	1
PRELID1	1
PEX11A	1
USP18	1
SYTL1	1
RASGEF1B	1
ZNF713	1
ILKAP	1
CRYBB1	1
OR6C74	1
MRPS10	1
SPATA3	1
RAB36	1
FAM149A	1
MLNR	1
PDCD2L	1
OR10A4	1
ZDHHC20	1
OR52R1	1
PGLYRP4	1
TNFAIP8L3	1
CLEC6A	1
ZBTB8A	1
HOXB7	1
VMO1	1
IGFL4	1
CTBP1	1
DTNA	1
ADAMTS8	1
PSMD14	1
GRP	1
DAPP1	1
BAD	1
HIST3H2A	1
PGLS	1
FAM9C	1
PRAP1	1
PKIA	1
PM20D2	1
MBLAC2	1
LILRB3	1
RPS29	1
SH2D3C	1
ST6GAL1	1
RGL2	1
UBE2NL	1
MYEOV2	1
STX1B	1
MYOZ3	1
TMEM161A	1
PRSS42	1
LMX1A	1
SNRNP27	1
HSBP1	1
SNX22	1
ELOVL6	1
MRPS34	1
KCNC4	1
NANP	1
SLC25A33	1
BUD31	1
GATC	1
JMJD8	1
RPRM	1
POU3F1	1
WDR77	1
TMEM165	1
ZNF280D	1
IQCF2	1
TMPRSS11B	1
HTATIP2	1
MYBPHL	1
STATH	1
HOXC10	1
CD244	1
VPS16	1
FAM127B	1
DCPS	1
KLK5	1
SRD5A3	1
ARPC2	1
ANTXR1	1
TBX21	1
GALNT6	1
FLT3	1
SUMF1	1
ASB2	1
GZMM	1
NAE1	1
LTBP3	1
TLX2	1
PPP2R5E	1
MPV17	1
POMP	1
PLEKHG4	1
OLIG3	1
KLK1	1
POLA2	1
APEX1	1
CFDP1	1
SPARC	1
DMRT2	1
NSF	1
BCL2L12	1
AQP10	1
ELAVL1	1
LRRC59	1
TUSC2	1
MAP3K2	1
TNNI3K	1
ZNF92	1
CKAP4	1
GLIS1	1
ZNF543	1
ZNF20	1
SLC30A3	1
ELMO3	1
LINGO1	1
TNFSF12	1
ACTL7B	1
ADRM1	1
TRIM65	1
TP53BP1	1
RNF39	1
ITFG2	1
TREML2	1
B4GALT3	1
MATN1	1
ATF2	1
NR1D2	1
BTG4	1
NRBF2	1
RAB2A	1
MAP3K8	1
PACS1	1
GPR123	1
PDCD4	1
C21orf59	1
CCNO	1
HAVCR2	1
VWA1	1
SLC22A8	1
GPD2	1
CFHR3	1
HPDL	1
FRMD8	1
C12orf45	1
PSMA8	1
SLC9A3R2	1
ACOT13	1
C2orf54	1
LYPLA2	1
C6orf47	1
PTGER4	1
CCHCR1	1
HOXD10	1
CS	1
SPTLC3	1
CHMP2A	1
TGIF2LX	1
ZNF672	1
MORN4	1
PAPSS2	1
RIPPLY2	1
OR4C11	1
NPTX1	1
NOXO1	1
NHLH1	1
INHBE	1
PLEKHF1	1
PMM1	1
DUSP15	1
OAZ1	1
PGM1	1
CHDH	1
PALM	1
TRIM26	1
ADAMTSL5	1
OR51G1	1
NBPF9	1
PRDM13	1
PDE7A	1
FNDC4	1
TMEM216	1
NKX3-2	1
PVALB	1
CLEC2B	1
SOX4	1
DUS1L	1
PLCH2	1
INSL4	1
PROM2	1
PARVB	1
BRE	1
CSE1L	1
LRRC66	1
TSPYL2	1
BFSP1	1
EXOC8	1
FOSB	1
SCRN1	1
ARL8B	1
EYA2	1
SLC38A7	1
C17orf97	1
TAP1	1
C18orf54	1
SLC10A5	1
ACVR2A	1
SDHAF2	1
FAM179A	1
TULP3	1
CRYBB2	1
ZNF626	1
IGFL2	1
CDK2AP1	1
GATAD1	1
RDH11	1
TRAPPC1	1
C4orf40	1
NAT2	1
RCVRN	1
CDC25A	1
MRPS35	1
METTL7B	1
KCNA3	1
TINAGL1	1
FKBP6	1
PPT1	1
CCNE1	1
COX7A2	1
CHMP4A	1
HAO2	1
KLHL32	1
YTHDF2	1
C1orf177	1
REL	1
HK2	1
MAMSTR	1
ZYX	1
SAMD8	1
GSK3A	1
FAM199X	1
C15orf62	1
FKBP11	1
MYLK3	1
PPP1R1A	1
LIMD1	1
C19orf12	1
TLX1NB	1
MAP2K2	1
CCT3	1
TEX15	1
ICOS	1
RFPL4A	1
NRSN2	1
ODF3L1	1
CEBPE	1
CXCL2	1
COX5B	1
PPAN-P2RY11	1
TAS1R1	1
CIAPIN1	1
CCDC114	1
KRTAP12-1	1
DEFB121	1
EXD3	1
KCNE1	1
FGF11	1
SRPX2	1
ZNF749	1
CTSD	1
GMFG	1
NUDT14	1
UCKL1	1
PGF	1
MAP2K7	1
CA5B	1
DNAJC14	1
PDZD7	1
PIGQ	1
TCEA2	1
LIMA1	1
ACTL6A	1
PIGT	1
PLLP	1
KIR3DX1	1
DNAJB2	1
WFIKKN1	1
IP6K1	1
PARP11	1
CYP4F12	1
HTR2A	1
TIMM9	1
HPS1	1
POPDC2	1
KLC1	1
PCSK9	1
NR0B2	1
TFB1M	1
ACTN4	1
PRAMEF17	1
CUX2	1
ORM1	1
HIATL1	1
MKRN2	1
SESN2	1
OR1L4	1
ZP3	1
CD83	1
SPAG16	1
C9orf163	1
RND1	1
CLDN6	1
KRTAP20-3	1
SLC22A1	1
ODF3L2	1
ZNF141	1
NT5C	1
EVL	1
IQCF6	1
S100A10	1
TBC1D19	1
SLC25A45	1
ZFP42	1
AKR1C3	1
HPGD	1
NDUFAB1	1
TRIM63	1
CACNA1G	1
EXOC1	1
MSLN	1
HOXA4	1
C11orf52	1
KCNJ8	1
DEFB113	1
PVRL3	1
PNPLA4	1
SLC25A21	1
GLT1D1	1
RASSF3	1
GNAO1	1
RNASEH1	1
CD274	1
PIM3	1
STX3	1
BMPER	1
ZNF597	1
RAB40AL	1
RPS15A	1
CDR2	1
SSTR3	1
SLC3A1	1
BOP1	1
WNT9B	1
KIAA1586	1
ELL3	1
NECAP2	1
SLC45A3	1
CYP27C1	1
PDE2A	1
METTL14	1
C10orf35	1
CPZ	1
GRXCR2	1
DAO	1
PLSCR1	1
CPNE9	1
SPATA6	1
MPP2	1
TAF7	1
PTPLB	1
ZNF660	1
TRIM45	1
INPP1	1
DNAJC1	1
MRGPRG	1
MPST	1
RPS25	1
R3HCC1	1
MTTP	1
DHX58	1
BACH1	1
ZBTB33	1
DERL1	1
HOXD11	1
RRAGB	1
KLRF1	1
RFPL1	1
B3GNT3	1
FGB	1
ZNF683	1
NAA50	1
EEFSEC	1
C19orf71	1
LAMA3	1
TEX101	1
CLEC3A	1
IVL	1
C14orf119	1
SPC24	1
TXNDC8	1
C4BPA	1
OR13C9	1
PDIA2	1
ZNF655	1
PRRG2	1
HIST1H1D	1
SENP1	1
DMRT3	1
GTF3C3	1
SPATA5L1	1
GLRX3	1
GPR132	1
VSIG4	1
CXorf40A	1
KERA	1
ZNF808	1
INPP5B	1
NDUFA4	1
RALB	1
ANKRD13C	1
TM4SF19	1
ERO1LB	1
CEP290	1
CRK	1
SPACA4	1
NLK	1
RPL8	1
SATB1	1
PPOX	1
HLA-DQA2	1
OR10AD1	1
PATL1	1
PDE7B	1
RCC2	1
LPAR5	1
COQ7	1
OR4M2	1
DTX3L	1
TH	1
LZTFL1	1
RAD23A	1
PSMD4	1
CEACAM5	1
PRH2	1
LCE1E	1
IGFBPL1	1
PECR	1
THAP4	1
MYOZ1	1
DEFB119	1
ZNF189	1
FAM83H	1
OR5AC2	1
C14orf105	1
RHOT2	1
LCE1B	1
SPRY4	1
LRRC8E	1
KCNC1	1
PTAFR	1
CHCHD5	1
TNFRSF10B	1
SMAD6	1
CA13	1
PIP5KL1	1
ATAD3B	1
PPBP	1
GABRD	1
TMEM25	1
NYX	1
AQP2	1
GSG1L	1
POLR2L	1
CBX1	1
CPEB3	1
SLC22A14	1
CLCA1	1
PPP1R14A	1
GTF2H1	1
DHRS9	1
RRP8	1
VBP1	1
FBXW12	1
PANK4	1
RHAG	1
LGI2	1
CES1	1
PRPH2	1
HIST1H2AA	1
OR1L6	1
WNT9A	1
OR4K17	1
JAGN1	1
MRPS15	1
GTPBP2	1
GRAMD2	1
SLCO1B3	1
TPI1	1
CNR2	1
B4GALT6	1
PAFAH2	1
ALPI	1
TMCO5A	1
PDCD1LG2	1
SNX13	1
OR2T5	1
DLK1	1
PRSS53	1
CYP4V2	1
CKS1B	1
HRH2	1
LIN37	1
S1PR4	1
MRPS22	1
CCK	1
GLTPD2	1
CNTD2	1
HDAC11	1
ARNT	1
CCDC103	1
ALG11	1
NPDC1	1
PURB	1
SPP2	1
IPCEF1	1
KPNB1	1
JARID2	1
GPR85	1
SLC47A1	1
ZFP2	1
CCL15	1
EXOSC5	1
TMEM62	1
ZNF443	1
SERPINB10	1
B3GALTL	1
TMEM143	1
FAM32A	1
LSM1	1
NANOS3	1
ACCS	1
VCX2	1
ACP2	1
C14orf183	1
RPL22L1	1
TAS2R8	1
MBLAC1	1
SUV420H2	1
MARCH1	1
RRAD	1
HMGN1	1
FCER2	1
RNF175	1
FAM98B	1
FAM120B	1
ACSS3	1
SUCLA2	1
FAM3C	1
RPS14	1
C11orf16	1
ZNF469	1
STARD4	1
OR2AE1	1
CAGE1	1
ALS2CL	1
C16orf80	1
RIMKLB	1
ZNF215	1
GTF2F2	1
CCND1	1
ASCC1	1
HYAL3	1
IAPP	1
TCTN1	1
CD40LG	1
LGALS12	1
NFS1	1
PPAPDC1B	1
GSTA2	1
PKDCC	1
LSM5	1
MBL2	1
BRDT	1
PLTP	1
RPS3	1
CCDC27	1
TRADD	1
C16orf54	1
KRTAP24-1	1
TDRD3	1
FGF2	1
OR5B2	1
SPRED3	1
C6orf136	1
S100P	1
ZNF621	1
SPIN2B	1
ERAL1	1
LMO4	1
TAF8	1
PTPN4	1
ADIPOQ	1
ZNF18	1
CDKN3	1
SPRR3	1
FGL2	1
HIST1H4E	1
CTRL	1
SH3BGRL	1
C1QTNF6	1
BMP8B	1
ZNF362	1
LYG2	1
PRSS8	1
MRGPRD	1
GRTP1	1
MMP20	1
HECTD2	1
SELM	1
PPAP2C	1
RAB7A	1
CROT	1
GINS2	1
AQP7	1
LCE2D	1
PRRG1	1
C7orf57	1
FBXO8	1
PSMB4	1
ERRFI1	1
OR52N4	1
CDCA4	1
SNCB	1
SLC5A8	1
KCNK4	1
ZNF570	1
TRIB3	1
CDHR5	1
QRSL1	1
ICMT	1
SAAL1	1
ALPPL2	1
WDHD1	1
ZNF257	1
KRTAP5-9	1
CCT5	1
TMEM206	1
RAB4A	1
TNK1	1
PDX1	1
GJB7	1
QKI	1
SIRPD	1
NPL	1
PMP22	1
TP53INP2	1
C1R	1
SLC4A8	1
CNN3	1
CORO1B	1
CD81	1
VASN	1
ZDHHC16	1
MNX1	1
FAM71F2	1
TMEM59	1
HBA2	1
ST7	1
ZNF71	1
ADRB2	1
NGLY1	1
STK16	1
RWDD2B	1
LIPA	1
TRNAU1AP	1
NUDT13	1
KIFAP3	1
CSN3	1
PRDX5	1
SSTR4	1
SPOCK2	1
MOAP1	1
FCRL2	1
RCAN1	1
RAB11A	1
SCARA5	1
ABCA5	1
SLC16A10	1
SLC37A2	1
CRISP1	1
DPY19L1	1
TSFM	1
MAPKAPK3	1
TBC1D24	1
ELMOD2	1
C9orf117	1
SKA3	1
BEND4	1
TIMM17A	1
SLAIN2	1
FBLN2	1
ASB6	1
SPN	1
TADA2B	1
ST6GALNAC4	1
NBPF6	1
SIRT1	1
CBWD1	1
HLA-E	1
IL21R	1
ZNF594	1
SSX4	1
MEIS2	1
TSPAN17	1
GPR63	1
FAM83E	1
HOXD8	1
CNGA2	1
IL12B	1
ZNF331	1
PINX1	1
SGK1	1
SCCPDH	1
OR52E8	1
MTNR1B	1
CD27	1
TMEM106A	1
PASK	1
RAB7L1	1
ZNF337	1
SNN	1
PPP2R2A	1
OR5AP2	1
SOX12	1
TMEM100	1
PPP3R1	1
HIST1H2AM	1
CD28	1
PPP1R3C	1
ARL13A	1
EP400NL	1
POSTN	1
C4orf48	1
C5orf27	1
FAM127C	1
PRSS50	1
PRMT1	1
SLC26A10	1
OOEP	1
ENDOU	1
C4orf33	1
PPA2	1
DES	1
MRPL48	1
LYRM7	1
ST7L	1
SYTL5	1
ITGA2B	1
OLFM4	1
CCL23	1
RIOK2	1
FASTKD3	1
SGCE	1
MB	1
MCM5	1
OR52E2	1
C19orf73	1
ACADS	1
SDC1	1
GJC1	1
RNPEP	1
DMTF1	1
RNASE10	1
HCFC1	1
MAN1C1	1
CHMP1B	1
FAM183B	1
EIF1AD	1
ANXA8L2	1
PTPN11	1
C8orf44	1
WBP4	1
OR6C70	1
PPAT	1
SACM1L	1
MED18	1
SCG5	1
PCID2	1
DDX24	1
CXorf65	1
PRAME	1
GZMK	1
CHCHD2	1
CTBP2	1
GPSM3	1
DTD1	1
DYNC1H1	1
TSEN34	1
FAS	1
PTK6	1
POLR1D	1
ZDHHC2	1
EPB42	1
PDLIM2	1
DBN1	1
NCAM1	1
C3orf58	1
NOL12	1
LOXL1	1
ZER1	1
OASL	1
DNAH10	1
SAA1	1
MADD	1
CC2D1B	1
P2RY12	1
MPV17L	1
HABP4	1
CRKL	1
PCSK7	1
DNTT	1
NHP2L1	1
PRSS37	1
RIC8B	1
TTC9	1
RASL12	1
BSCL2	1
SRCRB4D	1
ZNF491	1
FAM194A	1
RPH3A	1
SLC10A3	1
ATP6V1H	1
RABGEF1	1
OR6B3	1
EML4	1
BBS5	1
LAYN	1
MRPS11	1
SLC2A14	1
QSER1	1
C11orf21	1
ITGAM	1
MCM6	1
PAX5	1
FASTK	1
SLMAP	1
FAM133B	1
TNC	1
DEFB129	1
GJD2	1
FAM187B	1
ASF1B	1
ZNF544	1
PROZ	1
S100A16	1
HAPLN3	1
NARFL	1
CCDC64B	1
CD2AP	1
KLF6	1
ECHDC3	1
TMEM167A	1
FAM26F	1
ZRANB2	1
GPAA1	1
PI4K2A	1
PDK1	1
COQ6	1
C5orf51	1
ZNF143	1
NMUR1	1
FGF23	1
OR5P2	1
BBS10	1
PVRL1	1
C16orf86	1
FASLG	1
CSPG5	1
GCAT	1
FXN	1
TAF9	1
PPHLN1	1
UQCRB	1
CD200	1
MCAT	1
ING2	1
LY6H	1
NUSAP1	1
CCL2	1
ERGIC2	1
GPX3	1
TAS2R38	1
TAS2R50	1
DHX16	1
MT4	1
RAB11FIP3	1
ATP5G2	1
TMPPE	1
TPSB2	1
HOXD3	1
ZNHIT1	1
SPDYA	1
MLYCD	1
KIAA2013	1
NAGS	1
NSUN6	1
SF3B5	1
ADAMTS1	1
TPM1	1
FUZ	1
SLC24A3	1
APOBEC3A	1
THUMPD1	1
REM2	1
UBE2J2	1
SLC39A10	1
TXNRD2	1
TCF3	1
TMEM31	1
ANAPC10	1
NCS1	1
NOXA1	1
NUDT2	1
GBA	1
STOML3	1
ANKRD29	1
ZNF679	1
MRPS23	1
HIGD1A	1
NPHP1	1
MRPL50	1
DDI2	1
SEPT7P2	1
COQ2	1
ORAOV1	1
RFC5	1
CFL1	1
EID3	1
ZNF514	1
PLA2G10	1
ITPRIPL1	1
RTF1	1
GH1	1
GRPEL1	1
ZNF488	1
C1orf43	1
DOK7	1
TPSG1	1
TRIM48	1
RRAGC	1
XRCC6BP1	1
AZIN1	1
RAB30	1
YWHAB	1
NAA11	1
EBAG9	1
SETD6	1
ISM1	1
OR2AG2	1
GDAP2	1
WFDC6	1
IGSF21	1
PPIP5K2	1
TRMT61B	1
PCNT	1
CKLF	1
CDK6	1
WDR41	1
NPRL2	1
SPATA7	1
TWIST1	1
SRC	1
ACRV1	1
ZNF98	1
H3F3C	1
TMX3	1
HBEGF	1
SLC6A11	1
GM2A	1
TRIM14	1
C16orf59	1
INTS9	1
ABCB9	1
CRHBP	1
LRRTM4	1
PARD6B	1
ELP3	1
KCNE4	1
APH1B	1
SAC3D1	1
MARVELD2	1
BOLA1	1
MARS2	1
KRTCAP3	1
NLGN4Y	1
TMEM170A	1
NPFFR2	1
RAP1GDS1	1
ANKS4B	1
CYTH4	1
SYT8	1
ANKRA2	1
PAX7	1
LOX	1
SGMS1	1
AP1AR	1
POF1B	1
FKBP3	1
OR51A2	1
ZBTB12	1
CXorf64	1
MS4A4A	1
CCDC71	1
GPR114	1
KLRB1	1
SLC7A5	1
HS3ST2	1
ARHGEF35	1
STK17A	1
HECTD3	1
ATG4B	1
MCL1	1
OTUD3	1
PEX19	1
CASP4	1
COPS4	1
ZBTB47	1
IFITM2	1
ATF1	1
CLDN14	1
OST4	1
MFSD11	1
MMP9	1
C5orf49	1
RAD1	1
NIPAL2	1
ELP4	1
ANXA5	1
DLAT	1
TATDN1	1
CAPS	1
NFKBIE	1
IFNA7	1
F11	1
MED4	1
SEMG1	1
ID1	1
USP22	1
AMIGO3	1
MAPK8IP2	1
CAPN7	1
ITGB5	1
RBM22	1
COX15	1
KISS1	1
CXCL1	1
SLC6A2	1
PFKFB2	1
KIF12	1
ALDH3A2	1
EAF1	1
MIDN	1
DRD1	1
THAP1	1
GGPS1	1
FNDC7	1
CSTF1	1
BCL10	1
UGT2A3	1
MCPH1	1
NR2F2	1
MFN2	1
BRD4	1
SIRPB1	1
WWOX	1
CADM3	1
KIAA1407	1
SLC17A1	1
IL18BP	1
EPT1	1
SLC22A25	1
RPS4X	1
ITGB3BP	1
SKIV2L	1
USP26	1
DEFB126	1
OR9A4	1
OR1D2	1
CA10	1
HELLS	1
C3orf62	1
ITGB1BP1	1
SAP30	1
PLA2G2F	1
SLC17A9	1
CD160	1
TPRG1L	1
GPR183	1
FBXO45	1
FANCF	1
UBQLN1	1
SNIP1	1
SCEL	1
NAPSA	1
PDIA6	1
APOL1	1
UFC1	1
LRRC20	1
SPATA1	1
NAIP	1
QDPR	1
NUP85	1
RGS21	1
AOC2	1
DPYSL3	1
OR2W3	1
HIST1H2BA	1
IL2RA	1
DPPA2	1
CHMP4B	1
TSGA10	1
ANKDD1A	1
RNASE7	1
POLR1C	1
DDX27	1
COX7A2L	1
PANX2	1
KIAA1524	1
FZD4	1
CDC42BPB	1
S100B	1
PNLIPRP2	1
FBXO7	1
HMGB1	1
URM1	1
TPD52L2	1
OR8D1	1
ADAMTS17	1
ZNF10	1
CNTROB	1
IFNB1	1
FAM83G	1
ZBTB2	1
KCNAB3	1
DCP2	1
TPSD1	1
LRRC30	1
MRPS18C	1
PROC	1
UBTD2	1
OR51A4	1
LRRC37A2	1
NPAT	1
MAPK14	1
ZNF80	1
RAB14	1
ITSN2	1
NMNAT2	1
OR11H1	1
NDUFB1	1
ATP6V1E2	1
FCGR2B	1
NDUFA4L2	1
PRDX4	1
UPF3A	1
ZNF550	1
ARX	1
EYA4	1
DHRS7	1
CCR4	1
LGALS3	1
GTF2IRD1	1
SOX5	1
PKIG	1
SEC14L2	1
KCTD20	1
LEFTY1	1
GPRIN3	1
PRIM1	1
TBX5	1
SERPINB13	1
PFDN6	1
KIAA1257	1
FABP12	1
MMP25	1
APBA1	1
PSMG3	1
PABPN1	1
C5orf22	1
ALKBH3	1
HRCT1	1
STARD10	1
ZDHHC18	1
NSD1	1
OR2T1	1
GNPNAT1	1
TXNDC12	1
MRAP2	1
PLA2G5	1
SENP5	1
S100A6	1
AGTRAP	1
ARL5C	1
CASP14	1
FRG2	1
KLRK1	1
ST13	1
PIGX	1
PCOLCE	1
CLEC11A	1
C14orf166	1
CCDC102B	1
LY6G5B	1
GMPR	1
MOGAT1	1
LY75	1
SLC31A1	1
